Row,steering_std,steering_min,steering_input_max,altitude_max,esc_std,full_road_diversity,max_angle,min_angle,road_distance,std_angle
mt/set_18/frenetic/test-126,99.58825509,-38.53647008,0.075561706,-27.76926969,0.267290024,277.6842421,352.8630382,-358.469945,199.0821578,178.4797071
mt/set_18/frenetic/test-534,23.86536824,46.66798994,-0.076052106,-27.77670529,0.067727827,140.5661405,48.92180558,6.349883227,139.6494434,15.18962234
mt/set_18/frenetic/test-862,29.53585782,6.003580588,-0.007257998,-27.77587063,0,117.0708445,53.47407083,-331.2145308,169.2637331,98.95769096
mt/set_18/frenetic/test-917,30.70848145,19.87595506,-0.030063055,-27.77745262,0,146.6799689,58.6341655,-328.8345525,139.6532619,122.2834647
mt/set_18/frenetic/test-942,92.1392739,-80.50684191,0.157856553,-27.76741113,0.290829427,96.37185001,43.76850299,-309.756444,188.8578262,90.28069116
mt/set_12/ambiegen/test-606,50.769052,-124.0740033,0.243282359,-27.76030651,0,308.4761256,28.59782581,-77.02786906,125.3112582,37.13392029
mt/set_12/ambiegen/test-151,85.21428118,8.49147821,-0.016649957,-27.77260216,0.258760833,326.1611826,79.32622127,-3.597772998,131.3300544,28.963471
mt/set_12/ambiegen/test-765,90.64434984,-90.2913444,0.177041852,-27.76970597,0.179505494,54.57522699,51.06733458,-10.24793224,109.9972171,17.76458746
mt/set_12/ambiegen/test-84,66.1714074,-15.84420625,0.031067071,-27.76910377,0.277261924,22.05959294,35.50976607,-3.090286534,96.72574706,18.08965614
mt/set_12/ambiegen/test-542,65.03924906,-7.435848955,0.014580096,-27.77076642,0.215686248,67.05590092,62.96287503,3.63388401,122.7526563,20.82498023
mt/set_12/ambiegen/test-900,103.009864,-9.30716551,0.018249344,-27.77072084,0.255857776,616.9536788,178.2369128,8.60783704,139.2591465,93.17259928
mt/set_12/ambiegen/test-898,44.93653123,-23.1444034,0.045381183,-27.76991322,0.274501107,19.30910995,30.24689638,-2.825031598,95.25560109,14.12055836
mt/set_12/ambiegen/test-344,66.59240105,0.031140165,-6.11e-05,-27.77293975,0,81.46814856,65.0019082,-303.8363899,126.3996052,123.4948864
mt/set_12/ambiegen/test-2,126.0970439,-189.76964,0.372097333,-27.76245882,0,156.4419042,57.20063851,-51.81493737,105.4528088,40.64844508
mt/set_12/ambiegen/test-147,94.97360144,-10.47812739,0.020545348,-27.77068131,0.243355349,197.3390946,65.18611056,17.06078313,115.5700036,21.86405886
mt/set_12/ambiegen/test-91,105.0659545,-90.00061178,0.176471788,-27.76931642,0.208864764,269.5247765,123.3087421,-5.63385784,106.0471051,52.35896095
mt/set_12/ambiegen/test-219,91.43226023,-14.97466068,0.02936208,-27.77035669,0.218462966,107.0068764,58.42261941,21.73052429,123.8819913,15.94740773
mt/set_12/ambiegen/test-564,54.13474473,-10.70177499,0.020983873,-27.7705998,0.238299433,98.48902487,66.74689282,5.002010355,123.7841253,21.554337
mt/set_12/ambiegen/test-249,107.791794,-66.22049947,0.129844117,-27.77066434,0.256888727,65.75477915,64.21768458,-8.358265746,121.4904186,25.03236924
mt/set_12/ambiegen/test-610,124.3504407,-510,1,-27.79336711,0,822.8550854,349.5249319,-170.8657775,284.7493346,106.2102393
mt/set_12/ambiegen/test-738,70.014193,-73.73867191,0.144585631,-27.77001125,0.311398533,139.2549347,55.85558476,-3.006579176,137.2001234,17.93350972
mt/set_12/ambiegen/test-45,63.41452389,-14.09531766,0.027637878,-27.77086121,0.218520751,61.51189479,55.56580926,9.264060609,118.5153284,17.53326997
mt/set_12/ambiegen/test-488,22.47887813,-6.864787077,0.026602865,-27.77353178,0.19825224,152.3472874,29.10839559,3.058470981,84.20959575,11.94462044
mt/set_12/ambiegen/test-934,91.8044506,-154.8579479,0.303643035,-27.76121961,0.272959593,73.96050377,48.7699052,-45.52172757,111.0239022,32.50504748
mt/set_12/ambiegen/test-296,62.93887364,-46.6658049,0.091501578,-27.77266891,0,154.0992142,77.4560263,7.522417114,96.91876145,25.00560905
mt/set_12/ambiegen/test-832,93.59089176,-265.3161011,0.520227649,-27.76020616,0,43.35729708,346.8814593,-63.86494632,83.04966006,150.3188742
mt/set_12/ambiegen/test-736,142.4016658,-276.4755775,0.542108976,-27.76120787,0.170587221,131.6942283,336.867709,-33.15404024,132.7148833,115.2779869
mt/set_12/ambiegen/test-324,79.17638248,-59.95145721,0.117551877,-27.77014038,0.180476162,65.60243081,57.96513306,-4.70891851,109.1613374,19.24011353
mt/set_12/ambiegen/test-447,106.740514,-13.45111719,0.02637474,-27.77046165,0.272719679,94.30691139,52.00935949,22.14500498,110.4054074,15.60015629
mt/set_12/ambiegen/test-460,37.13227789,-27.26463665,0.068679588,-27.76954904,0.257539377,49.89701664,34.37235569,-4.450856843,88.11233909,20.90754264
mt/set_12/ambiegen/test-83,81.57965292,-68.30767261,0.133936613,-27.76263204,0.302701979,49.34103453,50.98517492,-19.32933721,103.1300486,27.13822959
mt/set_12/ambiegen/test-483,49.77142757,-21.98163284,0.043101241,-27.76990684,0.234706505,34.6777919,29.62466214,9.178529291,135.8642036,6.841901162
mt/set_12/ambiegen/test-484,59.81842189,-14.37114138,0.028178709,-27.76925708,0.251853685,71.18945122,47.71162573,4.305969911,139.8259889,13.01945984
mt/set_12/ambiegen/test-88,52.50010001,-24.09041819,0.047236114,-27.77007272,0.278146728,53.54125352,56.68047576,18.07288576,103.8876467,27.29968869
mt/set_12/ambiegen/test-48,89.01931783,-118.2557644,0.231874048,-27.76864181,0.243845897,235.3960141,80.78991842,-18.77820669,128.3401552,28.27713324
mt/set_12/ambiegen/test-762,77.40578546,-175.5957723,0.344305436,-27.7636061,0.242770554,44.37399063,28.12380498,-57.99186006,117.7826496,30.25691857
mt/set_12/ambiegen/test-411,97.312692,-211.4741818,0.414655258,-27.75702417,0.229562096,94.77424204,330.5269386,-336.3808083,161.9295021,158.3150431
mt/set_12/ambiegen/test-69,108.3389418,-230.1986507,0.451369903,-27.76228915,0.234862774,368.0305921,117.0814039,-58.43720744,196.2182592,43.08564411
mt/set_12/ambiegen/test-144,107.1485268,-226.4103262,0.443941816,-27.76162943,0.227788796,249.8400509,74.49115283,-331.8072145,182.1746438,105.3856631
mt/set_12/ambiegen/test-21,62.79634418,-236.7354516,0.46418716,-27.75755839,0.223296878,391.5095147,352.1499336,-68.8457002,127.2772205,135.5345453
mt/set_12/ambiegen/test-844,26.6190449,-4.244340749,0.011324025,-27.77580919,0,37.97020425,28.63551016,-328.0657764,85.39869291,129.5281936
mt/set_12/ambiegen/test-527,29.74098432,0.305803295,-0.000599614,-27.77553553,0.27091291,550.7618986,101.2140534,-6.214580946,120.2937579,36.33640456
mt/set_12/ambiegen/test-191,122.2927056,-337.0927031,0.678977876,-27.76093844,0.260416543,48.16605957,31.00523478,-39.95417232,122.1185551,21.85526575
mt/set_12/ambiegen/test-222,77.18069174,-66.74995801,0.130882271,-27.77012031,0.185122665,74.6653648,51.34669769,-8.619480753,124.9672256,18.10068502
mt/set_12/ambiegen/test-688,122.9740912,-228.8718387,0.448768311,-27.76023291,0.230712244,173.9648959,33.40138577,-80.92193755,144.6518411,35.50620671
mt/set_12/ambiegen/test-369,40.77394772,-8.448617926,0.016565918,-27.77118464,0.279941685,30.69229506,41.89801145,-11.20409846,100.678082,18.96320499
mt/set_12/ambiegen/test-294,85.89900365,-130.5492616,0.255978944,-27.75433312,0.223993835,222.9481084,352.5718204,-345.9245149,108.9152227,211.5211646
mt/set_12/ambiegen/test-62,85.96648464,-15.8163293,0.03101241,-27.77084154,0.264478483,71.62278987,62.2266947,15.09942866,123.256969,18.85867437
mt/set_12/ambiegen/test-909,46.24188879,-43.0870085,0.08448433,-27.76574727,0.232561655,187.55692,28.54766609,-12.06885189,83.28598654,23.14636641
mt/set_12/ambiegen/test-285,97.22016155,-220.3559687,0.432070527,-27.75953348,0,56.52475127,347.7339791,-334.8540078,95.35378232,184.216217
mt/set_12/ambiegen/test-885,71.00875686,-93.37453488,0.183087323,-27.77036808,0.139726517,157.1125982,91.61352032,-11.97393782,198.4221315,28.03070164
mt/set_12/ambiegen/test-689,122.4574295,-228.8997861,0.44882311,-27.76013624,0.221109388,173.9648959,33.40138577,-80.92193755,144.6518411,35.50620671
mt/set_12/ambiegen/test-217,41.4206313,28.94527177,-0.056755435,-27.7743601,0.196904936,545.457395,54.79402331,-265.3078396,126.0298299,136.7922823
mt/set_12/ambiegen/test-220,83.65879754,-103.1393238,0.202233968,-27.77016397,0,151.0947832,78.1783459,-10.74687935,110.4327972,31.98573467
mt/set_12/ambiegen/test-658,97.84690315,-202.686764,0.397425027,-27.76199818,0.186866623,50.28807326,28.29336854,-49.94812528,102.7325208,24.60160073
mt/set_12/ambiegen/test-328,64.92153777,-1.155003246,0.002764217,-27.77127163,0.103875323,216.7983739,80.17669517,-9.661187745,188.0633632,23.76943547
mt/set_12/ambiegen/test-43,84.32180573,-6.0295934,0.011822732,-27.77089649,0.199330405,89.92645715,59.05249374,11.54120731,125.2445149,20.56552801
mt/set_12/ambiegen/test-49,63.39662286,-8.155299134,0.015990783,-27.7708311,0.164780796,61.84048183,59.95075479,9.123616928,119.880335,19.01552497
mt/set_12/ambiegen/test-631,114.4714094,-307.9559735,0.603835242,-27.76107902,0.194107744,235.6863874,276.1670714,-31.62788995,145.6715772,99.91322053
mt/set_12/ambiegen/test-11,86.83963365,-19.48890589,0.038213541,-27.77056397,0.275517026,104.5101796,83.6418987,9.064681788,92.80773473,38.88623071
mt/set_12/ambiegen/test-70,121.4522814,-223.8092523,0.438841671,-27.762909,0.235700656,193.368259,83.99590335,-53.3494066,210.5990941,32.72992504
mt/set_12/ambiegen/test-221,78.9719186,-66.50574112,0.130403414,-27.76993795,0.172691879,122.7471549,56.90413683,-8.566299871,123.9749732,26.05382089
mt/set_12/ambiegen/test-526,128.2782218,-293.2372727,0.574975044,-27.76003462,0.166598626,485.5767116,44.18060712,-76.08791188,146.8756185,43.14314704
mt/set_12/ambiegen/test-501,92.14472733,-144.0035137,0.282359831,-27.75949837,0.222073673,576.8028243,343.1581154,-338.9058737,126.0902024,219.9112245
mt/set_12/ambiegen/test-157,54.98588543,-24.11231284,0.047279045,-27.76846673,0.192307692,77.87014336,57.08716114,-7.797989068,97.96085233,23.25515006
mt/set_12/ambiegen/test-124,127.7458185,-510,1,-27.79251113,0,216.1014248,331.6602198,-305.4561771,204.9793123,123.6190754
mt/set_12/ambiegen/test-465,39.92827374,-3.296609918,0.006463941,-27.77606641,0,352.0798801,89.25340435,-335.3088457,173.8583809,136.7372513
mt/set_12/ambiegen/test-175,141.4033923,-203.1714597,0.398375411,-27.75754673,0.212425643,328.0582783,112.4383363,-61.31925325,121.2016537,55.05716485
mt/set_12/ambiegen/test-805,19.36362786,-20.05373924,0.039321057,-27.76897391,0,85.38977659,19.30639979,-8.944802474,90.50485223,12.50333969
mt/set_12/ambiegen/test-586,158.3151083,-510,1,-27.79424569,0,241.1143752,91.34093383,-329.9044355,240.4148677,87.66008613
mt/set_12/ambiegen/test-90,54.70032549,-15.47769833,0.030348428,-27.76991725,0.271744678,24.27582713,31.92918131,14.61465378,97.62773676,9.079953616
mt/set_12/ambiegen/test-193,0,-11.5213913,-0.197997275,-27.79821826,0,206.8067049,273.6578783,-54.69053481,200.7969661,87.94500826
mt/set_12/ambiegen/test-566,60.83133437,-82.62049379,0.162000968,-27.76039147,0.207551485,48.08314095,39.10545079,-25.73495015,99.27984421,24.17049263
mt/set_12/ambiegen/test-697,110.5699371,-215.7772303,0.448723888,-27.76026481,0.248590316,82.73784852,50.54167082,-33.05331626,101.0224123,29.56236907
mt/set_12/ambiegen/test-489,98.84025536,-185.2608168,0.363256503,-27.76156569,0.206248561,321.7073602,61.18878309,-271.5970436,210.554145,83.28716978
mt/set_12/ambiegen/test-644,0,271.1806195,-0.311138466,-27.80062002,0,363.7571442,326.303454,-82.44761477,191.7529251,123.1586893
mt/set_12/ambiegen/test-63,92.385914,-14.48053169,0.028393199,-27.7704167,0.265800798,146.0294023,58.54726427,22.67645419,122.2670576,15.28228134
mt/set_12/ambiegen/test-337,61.09862125,-14.35847224,0.028153867,-27.77400854,0.226952009,104.9868988,37.42084716,-337.1418532,198.9522098,97.81889071
mt_set6/frenetic/test-476,78.81058488,0,0.002731494,-27.77652783,0.146454455,61.27179897,46.50020718,-349.8856531,139.5261376,108.0320497
mt_set6/frenetic/test-914,24.24665709,50.01621779,-0.082802596,-27.77674232,0,849.0043425,147.9822134,-240.2296068,149.7759821,144.3041916
mt_set6/frenetic/test-672,17.64725773,-87.94697511,0.172445049,-27.77962412,0,132.476613,35.86978959,-20.94328126,188.6176464,15.86355587
mt_set6/frenetic/test-913,0,0,0,-27.80032526,0,367.0315411,19.25832832,-103.9866432,149.5494064,54.60827251
mt_set6/frenetic/test-462,35.88248998,37.87254842,-0.061526852,-27.77738183,0.239741635,433.5841422,61.89588054,-235.1089697,159.6435783,103.4554374
mt_set6/frenetic/test-84,62.28902427,-32.90459748,0.064518819,-27.77098778,0.179145503,216.6464588,55.45570185,-293.3477353,178.7324185,110.9788592
mt_set6/frenetic/test-452,159.6984089,-510,1,-27.79376886,0,289.7770995,78.27293244,-330.7973039,189.3774319,106.2548358
mt_set6/frenetic/test-638,20.37704658,37.84685848,-0.105687986,-27.78349319,0,420.6386878,98.07098867,-347.1337026,179.4762484,131.6637731
mt_set6/frenetic/test-728,29.76758915,-165.6731436,0.324849301,-27.7802653,0,726.9343873,26.60687524,-188.779429,149.6645418,78.25342155
mt_set6/frenetic/test-199,66.55555011,-88.92498123,0.174362708,-27.77200721,0.191135049,122.384591,40.23151198,-307.7911079,169.206903,90.90375686
mt_set6/frenetic/test-545,8.116327354,-49.97827435,0.097996616,-27.77986247,0,61.02406237,5.996749699,-34.51251097,158.6709496,12.86799606
mt_set6/frenetic/test-741,27.7664847,-162.503765,0.318634833,-27.77865731,0,91.35339445,16.06239152,-39.2855001,148.9426728,19.96896877
mt_set6/frenetic/test-873,18.21875367,-94.28323249,0.184869083,-27.7812567,0,297.0663486,61.02191068,-263.7631186,199.3194378,91.83705309
mt_set6/frenetic/test-797,85.37667531,-77.70558622,0.152363895,-27.76778471,0.061897988,118.568051,45.03047839,-12.40270164,179.0414212,16.65223625
mt_set6/frenetic/test-446,62.53443338,-25.48294652,0.049966562,-27.76951283,0.20779973,57.79630471,27.98093008,-302.1816973,129.3343308,100.4279815
mt_set6/frenetic/test-416,64.49372554,-71.89922309,0.140978869,-27.76313882,0.211528269,84.44645883,355.8723136,-316.0643348,178.6889003,144.1835005
mt_set6/frenetic/test-156,28.32465908,-9.434675338,0.018499363,-27.77098198,0,43.82363624,28.00417886,-8.675360782,138.7380798,11.62295958
mt_set6/frenetic/test-111,96.13316571,-125.0154185,0.245128272,-27.76358725,0.248802878,75.03730841,40.59687389,-335.6418747,129.2502538,110.7066528
mt_set6/frenetic/test-3,62.71609383,-177.5498608,0.348136982,-27.75832839,0.338789642,68.28453648,26.06235667,-45.15382352,148.8651066,21.23144081
mt_set6/frenetic/test-502,47.53941959,0.638859331,-0.001252665,-27.77659833,0.192307692,115.1452742,50.6614233,-301.6495797,169.3214996,86.74191833
mt_set6/frenetic/test-379,98.06408796,-171.7475619,0.336759925,-27.76688721,0,72.71975369,32.47908374,-340.6867176,129.2550245,113.0188732
mt_set6/frenetic/test-510,37.57176958,19.06957079,-0.026818115,-27.77446049,0.246081027,1001.94388,54.74647722,-202.1513803,199.0279036,77.09722524
mt_set6/frenetic/test-260,65.29299197,7.94332997,0.006501362,-27.77574967,0.206959296,196.1384098,50.33246985,-305.8915455,149.2685763,111.4251165
mt_set6/frenetic/test-36,40.21424878,0,0,-27.77468062,0,153.3447716,28.00632109,-49.36705953,218.8155999,23.60599203
mt_set6/frenetic/test-494,62.13173589,-0.988611285,0.002485449,-27.77344254,0.171780402,267.7673086,63.89456766,-325.3310012,149.1743042,116.7800007
mt_set6/frenetic/test-286,52.04481678,40.85262702,-0.08010319,-27.77618643,0,113.898823,64.98016296,-343.489742,139.6813569,113.0585446
mt_set6/frenetic/test-543,38.22219797,-94.67936427,0.185645812,-27.75511893,0,263.7238895,15.22138155,-48.19024221,138.7871675,27.92110725
mt_set6/frenetic/test-881,15.65994639,-98.35841531,0.192859638,-27.77817293,0,76.62604408,52.86046126,-344.3352644,178.777973,103.0182334
mt_set6/frenetic/test-578,16.14878948,31.21671611,-0.087887229,-27.78159418,0,210.3294188,338.561107,-336.4890635,229.1731397,125.531554
mt_set6/frenetic/test-267,67.82370116,-44.36119626,0.086982738,-27.7702764,0,56.04171435,27.82664983,-329.6293558,208.5496694,91.09624982
mt_set6/frenetic/test-726,4.273936328,-23.62409446,0.046321754,-27.77947935,0,103.2547415,41.67672465,-329.5689632,139.0946258,124.2246902
mt_set6/frenetic/test-792,45.8284579,-192.9174341,0.378269479,-27.77815559,0,244.8754025,94.77863885,-55.24004478,209.0888616,35.31561845
mt_set6/frenetic/test-468,58.89702917,-3.26834461,0.006408519,-27.77210707,0.143559807,195.9252804,57.62411745,-342.1434866,218.5134017,105.8777436
mt_set6/frenetic/test-500,130.3094538,-204.9208263,0.401805542,-27.75899196,0.292586075,822.5749716,76.09001116,-90.99219857,208.7673752,48.90373697
mt_set6/frenetic/test-645,23.34112189,-116.6705919,0.230721696,-27.77764853,0,100.3758359,18.66836548,-59.28545662,149.3626404,24.68444036
mt_set6/frenetic/test-925,67.32681388,-79.99479431,0.156852538,-27.77270482,0.233544292,96.67070908,48.01097059,-350.4972537,129.2796786,125.6786349
mt_set6/frenetic/test-867,15.0681921,27.78900218,-0.07782115,-27.78297793,0,123.9593093,352.7612866,-309.2023524,228.322033,135.7094144
mt_set6/frenetic/test-624,126.1698823,-205.123781,0.402203492,-27.76314541,0.192753018,117.043817,62.82767412,-45.87497212,129.8314404,31.42144385
mt_set6/frenetic/test-673,27.64326707,-25.44433719,0.049890857,-27.77014235,0,112.3278184,72.12816816,-327.6695509,159.6893411,108.5339152
mt_set6/frenetic/test-457,39.16917559,-104.2530328,0.204417711,-27.76324581,0,43.26067274,23.7699124,-20.78154127,158.5283063,12.79839473
mt_set6/frenetic/test-497,0,-10.55400534,-0.051727294,-27.79872895,0,185.2421914,53.54276509,-6.251783649,228.5687927,15.97760056
mt_set6/frenetic/test-475,58.31519986,-48.67847218,0.095447985,-27.76774479,0.12531084,43.09499629,33.41817696,-334.8302767,138.9582469,109.1769402
mt_set6/frenetic/test-189,119.81486,-230.8747632,0.452695614,-27.76103963,0.229562096,335.6760037,338.9932993,-241.3127631,149.2475317,158.2451679
mt_set6/frenetic/test-153,73.24344927,-47.48450316,0.093106869,-27.77001598,0.258147958,64.10820336,59.1202746,-341.9956154,129.3465084,114.7924799
mt_set6/frenetic/test-15,63.16698687,-107.4606196,0.210707097,-27.77315234,0.276910328,86.68818824,43.40277192,-15.04224814,178.8079141,16.0185112
mt_set6/frenetic/test-756,10.85420194,-86.23223584,0.169082815,-27.77826666,0,145.5200763,31.70109328,-348.7461486,218.2093391,103.8925583
mt_set6/frenetic/test-851,44.52634062,-144.3256847,0.282991539,-27.75317004,0,129.2954528,9.647462047,-54.99638703,148.725029,19.22470738
mt_set6/frenetic/test-837,108.0063619,-177.6171413,0.348268905,-27.7538284,0.146089523,359.0143006,90.84862696,-322.1523886,198.8513107,105.3182898
mt_set6/frenetic/test-582,49.2523108,-93.46644138,0.183267532,-27.77829566,0,44.35492048,14.15772972,-13.39980314,128.7967469,10.56410842
mt_set6/frenetic/test-793,22.12461984,-191.3852326,0.375265162,-27.77562966,0,177.6420979,34.78485926,-330.9578704,169.3958864,102.8410275
mt_set6/frenetic/test-769,62.25920436,-33.21263336,0.065122811,-27.76893287,0.200627502,74.46164183,36.86669926,-314.3685809,168.9331119,94.93565383
